Category,Desc,Food ID,Carbs,Cholesterol,Calories,Protein,Sugar ,Saturated Fat,Calcium,Iron,Vitamin B6,Vitamin C
WINGED BEAN,"WINGED BEAN,IMMAT SEEDS,CKD,BLD,DRND,W/SALT",11896,3.21,0,37,5.31,0,0.101,61,1.09,0.082,9.8
YAM,"YAM,CKD,BLD,DRND,OR BKD,W/SALT",11897,26.99,0,114,1.49,0.49000001,0.029,14,0.52,0.228,12.1
YAMBEAN (JICAMA),"YAMBEAN (JICAMA),CKD,BLD,DRND,W/SALT",11898,8.23,0,36,0.72,0,0,11,0.57,0.04,14.1
YARDLONG BEAN,"YARDLONG BEAN,CKD,BLD,DRND,W/SALT",11899,9.17,0,47,2.53,0,0.026,44,0.98,0.024,16.2
CORN,"CORN,SWEET,WHITE,RAW",11900,19.02,0,86,3.22,3.220000029,0.182,2,0.52,0.055,6.8
CORN,"CORN,SWT,WHITE,CKD,BLD,DRND,WO/SALT",11901,25.11,0,108,3.32,4.070000172,0.197,2,0.61,0.06,6.2
CORN,"CORN,SWT,WHITE,CKD,BLD,DRND,W/SALT",11902,25.11,0,108,3.32,4.070000172,0.197,2,0.61,0.06,6.2
CORN,"CORN,SWT,WHITE,CND,WHL KERNEL,REG PK,SOL&LIQUIDS",11903,15.41,0,64,1.95,0,0.077,4,0.41,0.037,5.5
CORN,"CORN,SWT,WHITE,CND,WHL KERNEL,NO SALT,SOL&LIQUIDS",11904,15.41,0,64,1.95,0,0.077,4,0.41,0.037,5.5
CORN,"CORN,SWT,WHITE,CND,WHL KERNEL,DRND SOL",11905,18.59,0,81,2.62,2.400000095,0.154,5,0.86,0.047,8.5
CORN,"CORN,SWT,WHITE,CND,CRM STYLE,REG PK",11906,18.13,0,72,1.74,2.210000038,0.065,3,0.38,0.063,4.6
CORN,"CORN,SWT,WHITE,CND,CRM STYLE,NO SALT",11907,18.13,0,72,1.74,2.210000038,0.065,3,0.38,0.063,4.6
CORN,"CORN,SWT,WHITE,CND,VACUUM PK,REG PK",11908,19.44,0,79,2.41,0,0.077,5,0.42,0.055,8.1
CORN,"CORN,SWT,WHITE,CND,VACUUM PK,NO SALT",11909,19.44,0,79,2.41,0,0.077,5,0.42,0.055,8.1
CORN,"CORN,SWT,WHITE,FRZ,KRNLS CUT OFF COB,UNPREP",11910,20.81,0,88,3.02,0,0.119,4,0.42,0.178,6.4
CORN,"CORN,SWT,WHITE,FRZ,KRNLS CUT OFF COB,BLD,DRND,WO/SALT",11911,19.56,0,80,2.75,3.119999886,0.066,4,0.35,0.129,3.1
CORN,"CORN,SWT,WHITE,FRZ,KRNLS CUT OFF COB,BLD,DRND,W/SALT",11912,19.56,0,80,2.75,3.119999886,0.066,4,0.35,0.129,3.1
CORN,"CORN,SWT,WHITE,FRZ,KRNLS ON COB,UNPREP",11913,23.5,0,98,3.28,0,0.12,4,0.68,0.179,7.2
CORN,"CORN,SWT,WHITE,FRZ,KRNLS ON COB,CKD,BLD,DRND,WO/SALT",11914,22.33,0,94,3.11,0,0.114,3,0.61,0.224,4.8
CORN,"CORN,SWT,WHITE,FRZ,KRNLS ON COB,CKD,BLD,DRND,W/SALT",11915,22.33,0,94,3.11,0,0.114,3,0.61,0.224,4.8
PEPPERS,"PEPPERS,SWT,RED,CND,SOL&LIQUIDS",11916,3.9,0,18,0.8,0,0.045,41,0.8,0.178,46.5
PEPPERS,"PEPPERS,SWT,RED,FRZ,CHOPD,UNPREP",11917,4.45,0,20,1.08,3.25999999,0.031,9,0.62,0.137,58.7
PEPPERS,"PEPPERS,SWT,RED,FRZ,CHOPD,CKD,BLD,DRND,WO/SALT",11918,3.31,0,16,0.95,2.859999895,0.026,8,0.52,0.108,41.2
PEPPERS,"PEPPERS,SWT,RED,FRZ,CHOPD,CKD,BLD,DRND,W/SALT",11919,3.31,0,16,0.95,2.859999895,0.027,8,0.52,0.108,41.2
PEPPERS,"PEPPERS,SWT,RED,SAUTEED",11921,6.57,0,133,1.04,4.28000021,1.557,7,0.47,0.364,162.8
SESBANIA FLOWER,"SESBANIA FLOWER,CKD,STMD,W/SALT",11922,5.1,0,21,1.14,0,0,22,0.56,0,37
SOYBEANS,"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STMD,W/SALT",11923,6.53,0,81,8.47,0.430000007,0.617,59,1.31,0.105,8.3
SOYBEANS,"SOYBEANS,MATURE SEEDS,SPROUTED,CKD,STIR-FRIED,W/SALT",11924,9.4,0,125,13.1,0,0,82,0.4,0.168,12
DOCK,"DOCK,CKD,BLD,DRND,W/SALT",11925,2.93,0,20,1.83,0,0,38,2.08,0.1,26.3
LENTILS,"LENTILS,SPROUTED,CKD,STIR-FRIED,W/SALT",11926,21.25,0,101,8.8,0,0.053,14,3.1,0.164,12.6
MOUNTAIN YAM,"MOUNTAIN YAM,HAWAII,CKD,STMD,W/ SALT",11927,19.99,0,82,1.73,0,0.018,8,0.43,0.209,0
TREE FERN,"TREE FERN,CKD,W/SALT",11928,10.78,0,40,0.29,0,0,8,0.16,0.179,30
POTATOES,"POTATOES,MSHD,PREP FROM GRANULES,WO/MILK,WHL MILK&MARGARINE",11929,14.4,3,108,2.05,0,1.284,35,0.19,0.01,6
POTATOES,"POTATOES,MSHD,PREP FROM FLAKES,WO/MILK,WHL MILK&MARGARINE",11930,15.02,4,113,1.9,0,1.46,49,0.22,0.009,9.7
PEPPERS,"PEPPERS,SWT,RED,FREEZE-DRIED",11931,68.7,0,314,17.9,40.77000046,0.447,134,10.4,2.223,1900
BEANS,"BEANS,SNAP,YEL,CND,REG PK,DRND SOL",11932,4.5,0,20,1.15,0.959999979,0.022,26,0.9,0.037,4.8
BEANS,"BEANS,SNAP,YEL,CND,NO SALT,DRND SOL",11933,4.5,0,20,1.15,0.959999979,0.022,26,0.9,0.037,4.8
POTATOES,"POTATOES,MSHD,HOME-PREPARED,WHL MILK & BUTTER ADDED",11934,16.77,11,113,1.87,1.429999948,2.078,24,0.26,0.222,6
No Category,CATSUP,11935,25.15,0,97,1.74,22.77000046,0.043,18,0.51,0.149,15.1
PICKLES,"PICKLES,CUCUMBER,DILL OR KOSHER DILL",11937,2.59,0,12,0.6,1.309999943,0.036,42,0.37,0.023,0.8
PICKLES,"PICKLES,CUCUMBER,SWT (INCLUDES BREAD & BUTTER PICKLES)",11940,21.15,0,91,0.58,18.27000046,0.067,61,0.25,0.024,0.7
PICKLES,"PICKLES,CUCUMBER,SOUR",11941,2.26,0,11,0.33,1.059999943,0.052,0,0.4,0.009,1
PIMENTO,"PIMENTO,CANNED",11943,5.1,0,23,1.1,2.710000038,0.045,6,1.68,0.215,84.9
PICKLE RELISH,"PICKLE RELISH,HOT DOG",11944,23.35,0,91,1.5,0,0.044,5,1.25,0.015,1
PICKLE RELISH,"PICKLE RELISH,SWEET",11945,35.06,0,130,0.37,29.12999916,0.054,3,0.87,0.015,1
PICKLES,"PICKLES,CUCUMBER,SOUR,LO NA",11946,2.26,0,11,0.33,1.059999943,0.052,0,0.4,0.009,1
PICKLES,"PICKLES,CUCUMBER,DILL,LO NA",11947,4.13,0,18,0.62,1.919999957,0.05,9,0.53,0.013,1.9
PICKLES,"PICKLES,CUCUMBER,SWT,LO NA (INCLUDES BREAD & BUTTER PICKLES)",11948,33.73,0,122,0.37,26.68000031,0.067,4,0.59,0.015,1.2
CATSUP,"CATSUP,LOW SODIUM",11949,25.15,0,97,1.74,22.77000046,0.043,18,0.51,0.149,15.1
MUSHROOMS,"MUSHROOMS,ENOKI,RAW",11950,7.68,0,44,2.56,0.219999999,0,1,1.09,0.081,0
PEPPERS,"PEPPERS,SWEET,YELLOW,RAW",11951,6.32,0,27,1,0,0.031,11,0.46,0.168,183.5
RADICCHIO,"RADICCHIO,RAW",11952,4.48,0,23,1.43,0.600000024,0.06,19,0.57,0.057,8
SQUASH,"SQUASH,ZUCCHINI,BABY,RAW",11953,3.11,0,21,2.71,0,0.083,21,0.79,0.142,34.1
TOMATILLOS,"TOMATILLOS,RAW",11954,5.84,0,32,0.96,3.930000067,0.139,7,0.62,0.056,11.7
TOMATOES,"TOMATOES,SUN-DRIED",11955,55.76,0,258,14.11,37.59000015,0.426,110,9.09,0.332,39.2
TOMATOES,"TOMATOES,SUN-DRIED,PACKED IN OIL,DRND",11956,23.33,0,213,5.06,0,1.893,47,2.68,0.319,101.8
FENNEL,"FENNEL,BULB,RAW",11957,7.29,0,31,1.24,0,0,49,0.73,0.047,12
PICKLE RELISH,"PICKLE RELISH,HAMBURGER",11958,34.48,0,129,0.63,0,0.052,4,1.14,0.015,2.3
ARUGULA,"ARUGULA,RAW",11959,3.65,0,25,2.58,2.049999952,0.086,160,1.46,0.073,15
CARROTS,"CARROTS,BABY,RAW",11960,8.24,0,35,0.64,4.760000229,0.023,32,0.89,0.105,2.6
HEARTS OF PALM,"HEARTS OF PALM,CANNED",11961,4.62,0,28,2.52,0,0.13,58,3.13,0.022,7.9
PEPPERS,"PEPPERS,HOT CHILE,SUN-DRIED",11962,69.86,0,324,10.58,41.06000137,0.813,45,6.04,0.81,31.4
NOPALES,"NOPALES,RAW",11963,3.33,0,16,1.32,1.149999976,0.016,164,0.59,0.07,9.3
NOPALES,"NOPALES,CKD,WO/SALT",11964,3.28,0,15,1.35,1.120000005,0.006,164,0.5,0.067,5.3
CAULIFLOWER,"CAULIFLOWER,GREEN,RAW",11965,6.09,0,31,2.95,3.029999971,0.047,33,0.73,0.222,88.1
CAULIFLOWER,"CAULIFLOWER,GRN,CKD,NO SALT ADDED",11967,6.28,0,32,3.04,0,0.049,32,0.72,0.206,72.6
CAULIFLOWER,"CAULIFLOWER,GRN,CKD,W/ SALT",11968,6.28,0,32,3.04,0,0.049,32,0.72,0.206,72.6
BROCCOLI,"BROCCOLI,CHINESE,COOKED",11969,3.81,0,22,1.14,0.839999974,0.11,100,0.56,0.07,28.2
CABBAGE,"CABBAGE,NAPA,COOKED",11970,2.23,0,12,1.1,0,0,29,0.74,0.037,3.2
LEMON GRASS (CITRONELLA),"LEMON GRASS (CITRONELLA),RAW",11972,25.31,0,99,1.82,0,0.119,65,8.17,0.08,2.6
BEANS,"BEANS,FAVA,IN POD,RAW",11973,17.63,0,88,7.92,0,0.118,37,1.55,0.104,3.7
GRAPE LEAVES,"GRAPE LEAVES,RAW",11974,17.31,0,93,5.6,6.300000191,0.336,363,2.63,0.4,11.1
GRAPE LEAVES,"GRAPE LEAVES,CND",11975,11.71,0,69,4.27,0,0.312,289,2.98,0.136,11.3
PEPPER,"PEPPER,BANANA,RAW",11976,5.35,0,27,1.66,1.950000048,0.048,14,0.46,0.357,82.7
PEPPER,"PEPPER,SERRANO,RAW",11977,6.7,0,32,1.74,3.829999924,0.059,11,0.86,0.505,44.9
PEPPER,"PEPPER,ANCHO,DRIED",11978,51.41,0,281,11.86,0,0.82,61,10.93,3.535,2
PEPPERS,"PEPPERS,JALAPENO,RAW",11979,5.9,0,30,1.35,3.460000038,0.062,10,0.7,0.508,44.3
PEPPERS,"PEPPERS,CHILI,GRN,CND",11980,4.6,0,21,0.72,0,0.028,36,1.33,0.12,34.2
PEPPERS,"PEPPERS,HUNGARIAN,RAW",11981,6.68,0,29,0.8,0,0.046,12,0.46,0.517,92.9
PEPPERS,"PEPPERS,PASILLA,DRIED",11982,51.13,0,345,12.35,0,0,97,9.83,4.228,6.4
PICKLES,"PICKLES,CHOWCHOW,W/CAULIFLOWER ONION MUSTARD,SWT",11983,26.64,0,121,1.5,23.87999916,0.149,23,1.4,0.01,6
EPAZOTE,"EPAZOTE,RAW",11984,7.44,0,32,0.33,0,0,275,1.88,0.152,3.6
FIREWEED,"FIREWEED,LEAVES,RAW",11985,19.22,0,103,4.71,0,0,429,2.4,0.632,2.2
MALABAR SPINACH,"MALABAR SPINACH,COOKED",11986,2.71,0,23,2.98,0,0,124,1.48,0.086,5.9
MUSHROOM,"MUSHROOM,OYSTER,RAW",11987,6.47,0,43,3.31,1.110000014,0.02,3,1.33,0.11,0
FUNGI,"FUNGI,CLOUD EARS,DRIED",11988,73.01,0,284,9.25,0,0,159,5.88,0.112,0
MUSHROOMS,"MUSHROOMS,STRAW,CND,DRND SOL",11989,4.64,0,32,3.83,0,0.089,10,1.43,0.014,0
WASABI,"WASABI,ROOT,RAW",11990,23.54,0,109,4.8,0,0,128,1.03,0.274,41.9
YAUTIA (TANNIER),"YAUTIA (TANNIER),RAW",11991,23.63,0,98,1.46,0,0.082,9,0.98,0.237,5.2
MUSHROOMS,"MUSHROOMS,WHITE,MICROWAVED",11992,6.04,0,44,3.91,0,0.06,6,0.33,0.049,0
MUSHROOMS,"MUSHROOMS,MAITAKE,RAW",11993,6.81,0,37,1.94,2.069999933,0.03,1,0.3,0.056,0
FIDDLEHEAD FERNS,"FIDDLEHEAD FERNS,RAW",11995,5.54,0,34,4.55,0,0,32,1.31,0,26.6
FIDDLEHEAD FERNS,"FIDDLEHEAD FERNS,FRZ,UNPREP",11996,5.74,0,34,4.31,0,0,24,0.73,0,17.8
BREADFRUIT SEEDS,"BREADFRUIT SEEDS,RAW",12001,29.24,0,191,7.4,0,1.509,36,3.67,0.32,6.6
BREADFRUIT SEEDS,"BREADFRUIT SEEDS,BOILED",12003,32,0,168,5.3,0,0.621,61,0.6,0.298,6.1
BREADNUTTREE SEEDS,"BREADNUTTREE SEEDS,RAW",12004,46.28,0,217,5.97,0,0.267,98,2.09,0.403,27.4
BREADNUTTREE SEEDS,"BREADNUTTREE SEEDS,DRIED",12005,79.39,0,367,8.62,0,0.454,94,4.6,0.685,46.6
CHIA SEEDS,"CHIA SEEDS,DRIED",12006,43.85,0,490,15.62,0,3.176,631,0,0,0
COTTONSEED FLR,"COTTONSEED FLR,PART DEFATTED (GLANDLESS)",12007,40.54,0,359,40.96,0,1.588,478,12.66,0.769,2.4
COTTONSEED FLR,"COTTONSEED FLR,LOFAT (GLANDLESS)",12008,36.1,0,332,49.83,0,0.31,474,12.58,0.764,2.4
COTTONSEED MEAL,"COTTONSEED MEAL,PART DEFATTED (GLANDLESS)",12011,38.43,0,367,49.1,0,1.207,504,13.35,0.811,2.5
LOTUS SEEDS,"LOTUS SEEDS,DRIED",12013,64.47,0,332,15.41,0,0.33,163,3.53,0.629,0
PUMPKIN&SQUASH SD KRNLS,"PUMPKIN&SQUASH SD KRNLS,DRIED",12014,17.81,0,541,24.54,1,8.674,43,14.97,0.224,1.9
PUMPKIN&SQUASH SD KRNLS,"PUMPKIN&SQUASH SD KRNLS,RSTD,WO/SALT",12016,13.43,0,522,32.97,1,7.97,43,14.94,0.09,1.8
SAFFLOWER SD KRNLS,"SAFFLOWER SD KRNLS,DRIED",12021,34.29,0,517,16.18,0,3.682,78,4.9,1.17,0
SAFFLOWER SD MEAL,"SAFFLOWER SD MEAL,PART DEFATTED",12022,48.73,0,342,35.62,0,0.207,77,4.86,1.161,0
SESAME SEEDS,"SESAME SEEDS,WHOLE,DRIED",12023,23.45,0,573,17.73,0.300000012,6.957,975,14.55,0.79,0
SESAME SEEDS,"SESAME SEEDS,WHL,RSTD&TSTD",12024,25.74,0,565,16.96,0,6.722,989,14.76,0.802,0
SESAME SD KRNLS,"SESAME SD KRNLS,TSTD,WO/SALT (DECORT)",12029,26.04,0,567,16.96,0.479999989,6.722,131,7.78,0.146,0
SESAME FLR,"SESAME FLR,PART DEFATTED",12032,35.14,0,382,40.32,0,1.634,150,14.3,0.152,0
SESAME FLOUR,"SESAME FLOUR,LOW-FAT",12033,35.51,0,333,50.14,0,0.201,149,14.22,0.142,0
SESAME MEAL,"SESAME MEAL,PART DEFATTED",12034,26.04,0,567,16.96,0,6.722,153,14.55,0.146,0
SUNFLOWER SD KRNLS,"SUNFLOWER SD KRNLS,DRIED",12036,20,0,584,20.78,2.619999886,4.455,78,5.25,1.345,1.4
SUNFLOWER SD KRNLS,"SUNFLOWER SD KRNLS,DRY RSTD,WO/SALT",12037,24.07,0,582,19.33,2.730000019,5.219,70,3.8,0.804,1.4
SUNFLOWER SD KRNLS,"SUNFLOWER SD KRNLS,OIL RSTD,WO/SALT",12038,22.89,0,592,20.06,3.109999895,7.068,87,4.28,0.792,1.1
SUNFLOWER SD KRNLS,"SUNFLOWER SD KRNLS,TSTD,WO/SALT",12039,20.59,0,619,17.21,0,5.953,57,6.81,0.805,1.4
SUNFLOWER SD BUTTER,"SUNFLOWER SD BUTTER,WO/SALT",12040,27.42,0,579,19.66,0,5.002,122,4.75,0.803,2.7
SUNFLOWER SD FLR,"SUNFLOWER SD FLR,PART DEFATTED",12041,35.83,0,326,48.06,0,0.138,114,6.62,0.753,1.3
ACORNS,"ACORNS,RAW",12058,40.75,0,387,6.15,0,3.102,41,0.79,0.528,0
ACORNS,"ACORNS,DRIED",12059,53.66,0,509,8.1,0,4.084,54,1.04,0.695,0
ACORN FLOUR,"ACORN FLOUR,FULL FAT",12060,54.65,0,501,7.49,0,3.923,43,1.21,0.688,0
No Category,ALMONDS,12061,21.67,0,575,21.22,3.890000105,3.731,264,3.72,0.143,0
ALMONDS,"ALMONDS,BLANCHED",12062,19.94,0,581,21.94,4.960000038,3.89,216,3.72,0.12,0
ALMONDS,"ALMONDS,DRY RSTD,WO/SALT",12063,19.29,0,597,22.09,4.900000095,4.047,266,4.51,0.126,0
ALMONDS,"ALMONDS,OIL RSTD,WO/SALT",12065,17.68,0,607,21.23,4.550000191,4.208,291,3.68,0.118,0
No Category,ALMOND PASTE,12071,47.81,0,458,9,36.25,2.629,172,1.6,0.036,0.1
BEECHNUTS,"BEECHNUTS,DRIED",12077,33.5,0,576,6.2,0,5.719,1,2.46,0.684,15.5
BRAZILNUTS,"BRAZILNUTS,DRIED,UNBLANCHED",12078,12.27,0,656,14.32,2.329999924,15.137,160,2.43,0.101,0.7
BUTTERNUTS,"BUTTERNUTS,DRIED",12084,12.05,0,612,24.9,0,1.306,53,4.02,0.56,3.2
CASHEW NUTS,"CASHEW NUTS,DRY RSTD,WO/SALT",12085,32.69,0,574,15.31,5.010000229,9.157,45,6,0.256,0
CASHEW NUTS,"CASHEW NUTS,OIL RSTD,WO/SALT",12086,29.87,0,580,16.84,5.010000229,8.478,43,6.05,0.323,0.3
NUTS,"NUTS,CASHEW NUTS,RAW",12087,30.19,0,553,18.22,5.909999847,7.783,37,6.68,0.417,0.5
CASHEW BUTTER,"CASHEW BUTTER,PLN,WO/SALT",12088,27.57,0,587,17.56,0,9.763,43,5.03,0.252,0
CHESTNUTS,"CHESTNUTS,CHINESE,RAW",12093,49.07,0,224,4.2,0,0.164,18,1.41,0.41,36
CHESTNUTS,"CHESTNUTS,CHINESE,DRIED",12094,79.76,0,363,6.82,0,0.266,29,2.29,0.666,58.5
CHESTNUTS,"CHESTNUTS,CHINESE,BLD&STMD",12095,33.64,0,153,2.88,0,0.112,12,0.97,0.281,24.7
CHESTNUTS,"CHESTNUTS,CHINESE,ROASTED",12096,52.36,0,239,4.48,0,0.175,19,1.5,0.437,38.4
CHESTNUTS,"CHESTNUTS,EUROPEAN,RAW,UNPEELED",12097,45.54,0,213,2.42,0,0.425,27,1.01,0.376,43
CHESTNUTS,"CHESTNUTS,EUROPEAN,RAW,PEELED",12098,44.17,0,196,1.63,0,0.235,19,0.94,0.352,40.2
CHESTNUTS,"CHESTNUTS,EUROPEAN,DRIED,UNPEELED",12099,77.31,0,374,6.39,0,0.837,67,2.38,0.663,15
CHESTNUTS,"CHESTNUTS,EUROPEAN,DRIED,PEELED",12100,78.43,0,369,5.01,0,0.736,64,2.39,0.666,15.1
CHESTNUTS,"CHESTNUTS,EUROPEAN,BLD&STMD",12101,27.76,0,131,2,0,0.26,46,1.73,0.233,26.7
COCONUT MEAT,"COCONUT MEAT,RAW",12104,15.23,0,354,3.33,6.230000019,29.698,14,2.43,0.054,3.3
COCONUT MEAT,"COCONUT MEAT,DRIED (DESICCATED),NOT SWTND",12108,23.65,0,660,6.88,7.349999905,57.218,26,3.32,0.3,1.5
COCONUT MEAT,"COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,PACKAGED",12109,51.85,0,456,3.13,36.75,26.396,11,1.51,0.03,0
COCONUT MEAT,"COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND",12110,40.91,0,443,3.35,0,28.101,14,1.84,0.237,0
COCONUT MEAT,"COCONUT MEAT,DRIED (DESICCATED),TSTD",12114,44.4,0,592,5.3,0,41.678,27,3.39,0.306,1.5
COCONUT CRM,"COCONUT CRM,RAW (LIQ EXPRESSED FROM GRATED MEAT)",12115,6.65,0,330,3.63,0,30.753,11,2.28,0.047,2.8
NUTS,"NUTS,COCNT CRM,CND,SWTND",12116,53.21,0,357,1.17,51.5,15.472,4,0.13,0.029,0
COCONUT MILK,"COCONUT MILK,RAW (LIQ EXPRESSED FROM GRATED MEAT&H2O)",12117,5.54,0,230,2.29,3.339999914,21.14,16,1.64,0.033,2.8
COCONUT MILK,"COCONUT MILK,CND (LIQ EXPRESSED FROM GRATED MEAT&H2O)",12118,2.81,0,197,2.02,0,18.915,18,3.3,0.028,1
No Category,COCONUT H2O (LIQ FROM COCONUTS),12119,3.71,0,19,0.72,2.609999895,0.176,24,0.29,0.032,2.4
No Category,HAZELNUTS OR FILBERTS,12120,16.7,0,628,14.95,4.340000153,4.464,114,4.7,0.563,6.3
HAZELNUTS OR FILBERTS,"HAZELNUTS OR FILBERTS,BLANCHED",12121,17,0,629,13.7,3.49000001,4.669,149,3.3,0.585,2
HAZELNUTS OR FILBERTS,"HAZELNUTS OR FILBERTS,DRY RSTD,WO/SALT",12122,17.6,0,646,15.03,4.889999866,4.511,123,4.38,0.62,3.8
GINKGO NUTS,"GINKGO NUTS,RAW",12127,37.6,0,182,4.32,0,0.319,2,1,0.328,15
GINKGO NUTS,"GINKGO NUTS,DRIED",12128,72.45,0,348,10.35,0,0.381,20,1.6,0.641,29.3
GINKGO NUTS,"GINKGO NUTS,CANNED",12129,22.1,0,111,2.29,0,0.309,4,0.29,0.198,9.1
HICKORYNUTS,"HICKORYNUTS,DRIED",12130,18.25,0,657,12.72,0,7.038,61,2.12,0.192,2
MACADAMIA NUTS,"MACADAMIA NUTS,RAW",12131,13.82,0,718,7.91,4.570000172,12.061,85,3.69,0.275,1.2
MACADAMIA NUTS,"MACADAMIA NUTS,DRY RSTD,WO/SALT",12132,13.38,0,718,7.79,4.139999866,11.947,70,2.65,0.359,0.7
MIXED NUTS,"MIXED NUTS,DRY RSTD,W/PNUTS,WO/SALT",12135,25.35,0,594,17.3,0,6.899,70,3.7,0.296,0.4
MIXED NUTS,"MIXED NUTS,OIL RSTD,W/PNUTS,WO/SALT",12137,21.41,0,617,16.76,0,8.725,108,3.21,0.24,0.5
MIXED NUTS,"MIXED NUTS,OIL RSTD,WO/PNUTS,WO/SALT",12138,22.27,0,615,15.52,0,9.087,106,2.57,0.18,0.5
FORMULATED,"FORMULATED,WHEAT-BASED,UNFLAVORED,W/SALT",12140,23.68,0,622,13.82,0,8.701,26,2.4,0.394,0.1
No Category,PECANS,12142,13.86,0,691,9.17,3.970000029,6.18,70,2.53,0.21,1.1
PECANS,"PECANS,DRY RSTD,WO/SALT",12143,13.55,0,710,9.5,4.059999943,6.283,72,2.8,0.187,0.7
PECANS,"PECANS,OIL RSTD,WO/SALT",12144,13.01,0,715,9.2,3.970000029,7.238,67,2.47,0.187,0.7
PILINUTS-CANARYTREE,"PILINUTS-CANARYTREE,DRIED",12145,3.98,0,719,10.8,0,31.184,145,3.53,0.115,0.6
NUTS,"NUTS,PINE NUTS,DRIED",12147,13.08,0,673,13.69,3.589999914,4.899,16,5.53,0.094,0.8
PINE NUTS,"PINE NUTS,PINYON,DRIED",12149,19.3,0,629,11.57,0,9.377,8,3.06,0.111,2
PISTACHIO NUTS,"PISTACHIO NUTS,RAW",12151,27.97,0,557,20.61,7.639999866,5.44,107,4.15,1.7,5
PISTACHIO NUTS,"PISTACHIO NUTS,DRY RSTD,WO/SALT",12152,27.65,0,571,21.35,7.809999943,5.555,110,4.2,1.274,2.3
WALNUTS,"WALNUTS,BLACK,DRIED",12154,9.91,0,618,24.06,1.100000024,3.368,61,3.12,0.583,1.7
WALNUTS,"WALNUTS,ENGLISH",12155,13.71,0,654,15.23,2.609999895,6.126,98,2.91,0.537,1.3
BREADFRUIT SEEDS,"BREADFRUIT SEEDS,ROASTED",12158,40.1,0,207,6.2,0,0.729,86,0.9,0.42,7.6
COTTONSEED KRNLS,"COTTONSEED KRNLS,RSTD (GLANDLESS)",12160,21.9,0,506,32.59,0,9.699,100,5.4,0.782,9
PUMPKIN&SQUASH SEEDS,"PUMPKIN&SQUASH SEEDS,WHL,RSTD,WO/SALT",12163,53.75,0,446,18.55,0,3.67,55,3.31,0.037,0.3
SESAME BUTTER,"SESAME BUTTER,TAHINI,FROM RSTD&TSTD KRNLS (MOST COMMON TYPE)",12166,21.19,0,595,17,0.49000001,7.529,426,8.95,0.149,0
CHESTNUTS,"CHESTNUTS,EUROPEAN,RSTD",12167,52.96,0,245,3.17,10.60000038,0.414,29,0.91,0.497,26
SESAME BUTTER,"SESAME BUTTER,PASTE",12169,24.05,0,586,18.08,0,7.124,960,19.2,0.816,0
SESAME FLOUR,"SESAME FLOUR,HIGH-FAT",12170,26.62,0,526,30.78,0,5.196,159,15.17,0.152,0
SESAME BUTTER,"SESAME BUTTER,TAHINI,FROM UNROASTED KRNLS",12171,17.89,0,607,17.95,0,7.904,141,6.35,0.149,0
WATERMELON SD KRNLS,"WATERMELON SD KRNLS,DRIED",12174,15.31,0,557,28.33,0,9.779,54,7.28,0.089,0
CHESTNUTS,"CHESTNUTS,JAPANESE,DRIED",12175,81.43,0,360,5.25,0,0.183,72,3.38,0.659,61.3
COCONUT MILK,"COCONUT MILK,FRZ (LIQ EXPRESSED FROM GRATED MEAT&H2O)",12176,5.58,0,202,1.61,0,18.445,4,0.81,0.03,1.1
COCONUT MEAT,"COCONUT MEAT,DRIED (DESICCATED),CRMD",12177,21.52,0,684,5.3,0,61.257,26,3.36,0.304,1.5
COCONUT MEAT,"COCONUT MEAT,DRIED (DESICCATED),SWTND,SHREDDED",12179,47.67,0,501,2.88,43.16999817,31.468,15,1.92,0.271,0.7
SISYMBRIUM SP. SEEDS,"SISYMBRIUM SP. SEEDS,WHL,DRIED",12193,58.26,0,318,12.14,0,0.902,1633,0.11,0.778,30.7
ALMOND BUTTER,"ALMOND BUTTER,PLN,WO/SALT",12195,21.22,0,633,15.08,0,5.602,270,3.7,0.076,0.7
SESAME BUTTER,"SESAME BUTTER,TAHINI,FROM RAW&STONE GROUND KRNLS",12198,26.19,0,570,17.81,0,6.722,420,2.51,0.149,0
FORMULATED,"FORMULATED,WHEAT-BASED,FLAV,MACADAMIA FLAV,WO/SALT",12199,27.91,0,619,11.19,0,8.482,20,2,0.261,0.1
FORMULATED,"FORMULATED,WHEAT-BASED,ALL FLAVORS XCPT MACADAMIA,WO/SALT",12200,20.79,0,647,13.11,0,9.37,22,2.6,0.348,0.1
SESAME SD KRNLS,"SESAME SD KRNLS,DRIED (DECORT)",12201,11.73,0,631,20.45,0.479999989,9.055,60,6.36,0.4,0
CHESTNUTS,"CHESTNUTS,JAPANESE,RAW",12202,34.91,0,154,2.25,0,0.078,31,1.45,0.283,26.3
CHESTNUTS,"CHESTNUTS,JAPANESE,BLD&STMD",12203,12.64,0,56,0.82,0,0.028,11,0.53,0.102,9.5
CHESTNUTS,"CHESTNUTS,JAPANESE,RSTD",12204,45.13,0,201,2.97,0,0.118,35,2.1,0.418,28
LOTUS SEEDS,"LOTUS SEEDS,RAW",12205,17.28,0,89,4.13,0,0.088,44,0.95,0.168,0
ALMONDS,"ALMONDS,HONEY RSTD,UNBLANCHED",12206,27.9,0,594,18.17,0,4.73,263,2.83,0.085,0.7
